Text,Label
set an alarm for 7 7 am am,1
translate this to to spanish,1
that's what she said,0
start the the fan now,1
call me when you reach,0
hey assistant play some music like music,1
robot show me me the way,1
good good morning everyone,0
hey assistant play some music,1
i like really love this this weather,0
my phone battery is dying,0
um it’s been a long long day,0
this reminds reminds me of something funny,0
thanks like everyone for coming coming,0
good good morning everyone,0
could you please please repeat that that,1
we should leave soon,0
switch off the the lights lights in the kitchen,1
turn on the ac,1
see see you next time,0
she said you were late,0
robot stop stop,1
see you next time,0
uh do you you want want to to join us later,0
i i was was telling you about about the plan,0
see you you next time,0
take take a a note please,1
take a note please,1
call me when when you you reach,0
that's uh what she said,0
take a a note please,1
take take a note please,1
like i was telling you about the plan,0
i need your help here here,1
thank you all for being here,0
what are you doing this weekend,0
uh can you you take a picture,1
hey assistant play some music music,1
this this reminds uh me of something funny,0
good morning everyone,0
i was was telling you about the plan,0
good morning everyone,0
start the fan now,1
did you hear that,0
remind me to call mom mom,1
like see you next time time,0
let’s let’s get lunch together,0
uh good morning morning everyone everyone,0
um turn on the lights,1
let’s get lunch together,0
turn on the ac,1
she said said you were late,0
i need need your help help here,1
so what what do you all think,0
thanks everyone for coming,0
what can you do do,1
tell me a a joke,1
uh robot stop stop,1
translate this this to spanish,1
can you take take a picture picture,1
i am going like to the store now now,0
can you you explain that uh again,1
um tell me me a um joke,1
hey robot robot what is is the the time,1
that's what she she said,0
good morning everyone,0
tell me a like joke,1
hey robot what is the time,1
could you please uh repeat that that,1
you you know it was raining yesterday,0
what can you do,1
okay see you around,0
that's what she said,0
open the window for uh me,1
switch off off the lights in the the kitchen,1
can you explain explain that again,1
robot stop stop,1
i’ll talk to to you tomorrow,0
this reminds me me of something funny,0
stop the the music,1
switch off off the lights in the kitchen,1
i i was telling you about about the plan,0
uh start the like the fan now,1
it’s it’s great talking to you,0
what can you do,1
do you want to to join us us later,0
she she said said you were were late like late,0
translate this to to spanish,1
what can you do do,1
we uh should leave soon soon,0
she said you you were late,0
do you want to to join join us us later,0
you know it it was raining yesterday,0
can can you explain that that again,1
so what do you all all think,0
good morning everyone,0
thank you all for being here here here,0
thanks everyone for for coming,0
did you hear that,0
can you explain that again,1
robot robot stop,1
translate this to to spanish spanish,1
good good morning everyone,0
uh did um you hear that that,0
hey robot what um what is is the the time,1
did you you hear that,0
i was telling telling you about about the plan,0
tell tell me a joke,1
you know it was was raining yesterday,0
uh can you you explain that that again,1
hey robot what is the time,1
set an alarm for 7 7 am,1
can you you take a picture,1
remind me to to call call mom,1
i am going to the store now now uh now,0
do do you want to join us us later,0
what are you doing this this weekend,0
start the fan now,1
could you lower the volume,1
could you please repeat that,1
my phone battery is dying,0
can you explain that that that again,1
turn on the lights lights lights,1
tell like me a joke,1
i really really love this this weather,0
turn turn on the lights lights,1
switch off the lights in the kitchen,1
okay see you around,0
help me with with the directions directions,1
thanks thanks everyone everyone for for coming coming,0
hey robot what is the time,1
thanks everyone for coming,0
are you listening,1
could uh you lower the volume volume,1
it’s been a long day,0
open the window for for me,1
let’s get lunch together,0
it’s been a long day,0
that's what she said,0
thank you you all for being here,0
tell me a uh joke,1
can you explain that again,1
turn on the ac,1
i really love this weather weather,0
thank you all all for being here,0
see see you you next next time,0
i really really love this weather,0
uh i’ll talk uh to you tomorrow,0
my phone phone battery is dying,0
what what like what can you do,1
it’s been a long day,0
i was telling you about about about the plan,0
i i am going to the store now,0
did uh you hear that,0
set an alarm for 7 7 am,1
robot show me the way,1
can you explain that again,1
i really really love love this weather,0
take a note please,1
this this reminds reminds me of something funny,0
i really love this weather weather,0
i was telling you about the plan,0
i am going to the store now now,0
are you listening,1
what are are you doing this weekend,0
good like morning everyone,0
it’s great talking like to you,0
i need your help here,1
okay see you around,0
turn on the ac,1
uh we should should leave soon,0
thank you all for being here,0
i really love this weather,0
i really love this weather,0
i need your help here,1
so what do you all think think,0
i i really love this weather,0
could like could you lower the volume volume,1
it’s been a long day,0
tell me a joke,1
you know it it was raining yesterday yesterday,0
you you know it was raining yesterday,0
what what can you do do,1
that's what what she said,0
that's what she said,0
start the fan now,1
